x,y,cw,cbh,ht,output,id
235.3,169.1,2.6,4.2,9.3,.FALSE. /,NA
548.6,381.1,1.6,3.1,6.4,.FALSE. /,NA
384.9,116.4,1.9,1.4,10.2,.FALSE. /,NA
383.8,114.7,1.6,1.3,13.2,.FALSE. /,NA
387.5,120.2,2.8,2,9.8,.FALSE. /,NA
388,114.3,2.8,4.5,10.2,.FALSE. /,NA
385.4,115.3,9.7,3.5,18,.FALSE. /,NA
385,117.7,1.3,2.6,5.4,.FALSE. /,NA
527.5,265.1,2.2,1.2,14.5,.FALSE. /,NA
522.9,264.8,2.4,4,8.9,.FALSE. /,NA
521.9,266.8,0.9,1.4,2.5,.FALSE. /,NA
550.4,263.7,1.3,0.9,5.1,.FALSE. /,NA
549.3,265.9,3.2,4.9,11.2,.FALSE. /,NA
551.5,264.9,6.5,10.9,20,.FALSE. /,NA
547.9,269.5,3.1,3.1,10.9,.FALSE. /,NA
546.4,266.1,6,8.4,20.1,.FALSE. /,NA
552.1,266.2,5.5,5.6,16.3,.FALSE. /,NA
477.5,365.5,2.2,3.7,8.2,.FALSE. /,NA
468.1,369.5,1.2,2.5,5.1,.FALSE. /,NA
476.5,365.7,2.3,3.9,8.5,.FALSE. /,NA
478.3,364.5,3.8,9.6,15,.FALSE. /,NA
475.9,365.6,3.6,5.5,12.6,.FALSE. /,NA
474,365,4.3,6.3,14.8,.FALSE. /,NA
476.1,365.2,2.4,4,8.9,.FALSE. /,NA
474.7,365.8,4,9.1,22.1,.FALSE. /,NA
199.8,182.7,0.3,1,1.6,.FALSE. /,NA
199.3,178.6,1.1,2.4,4.8,.FALSE. /,NA
198.9,183.9,2.8,4.5,10.2,.FALSE. /,NA
200.8,184.3,1.5,2.9,6,.FALSE. /,NA
199.4,184.1,2,3.4,7.4,.FALSE. /,NA
197.6,176.5,2,3.5,7.7,.FALSE. /,NA
194.4,182,2.8,4.4,10,.FALSE. /,NA
206.3,183.1,2.8,4.5,10.2,.FALSE. /,NA
237.5,130.9,2.6,4.2,9.4,.FALSE. /,NA
237.2,130.2,5.3,7.6,18,.FALSE. /,NA
169.5,337,5.5,7.7,18.4,.FALSE. /,NA
41.1,219.8,4,6,13.9,.FALSE. /,NA
43.5,220.8,8.1,11.8,19.2,.FALSE. /,NA
112.2,39.3,2.2,3.7,8.1,.FALSE. /,NA
114.6,38.1,4.7,5.2,13.6,.FALSE. /,NA
111.3,37.2,3.6,6.9,15.5,.FALSE. /,NA
370.3,241.2,1.8,3.2,6.9,.FALSE. /,NA
370,242.6,2.6,4.2,9.3,.FALSE. /,NA
371.3,243.9,4,6,13.9,.FALSE. /,NA
371.3,239.5,2.8,10.1,19.9,.FALSE. /,NA
365.3,243.8,1.8,3.2,6.9,.FALSE. /,NA
374.5,243.6,3.1,4.8,11,.FALSE. /,NA
429,156.7,1.6,3,6.2,.FALSE. /,NA
429.4,156.5,2.5,4.2,9.3,.FALSE. /,NA
163.7,194.1,5,4.4,14.1,.FALSE. /,NA
162.6,190.4,1.3,4.3,9.1,.FALSE. /,NA
165.9,192.8,1.4,2.8,5.7,.FALSE. /,NA
160.9,190.7,1.3,2.7,5.5,.FALSE. /,NA
85.4,118.8,1.6,3.1,6.4,.FALSE. /,NA
84.4,117.9,3.7,6,14.4,.FALSE. /,NA
392.4,166.6,2.6,4.2,9.3,.FALSE. /,NA
391.4,165.1,4.9,10.4,19.9,.FALSE. /,NA
294.1,131.9,1.8,3.2,6.9,.FALSE. /,NA
295.7,130.6,2.6,4.2,9.3,.FALSE. /,NA
295.8,132.5,3.1,4.8,11,.FALSE. /,NA
301.6,138.3,1.3,2.6,5.2,.FALSE. /,NA
295.2,130.9,1.6,6.2,12.2,.FALSE. /,NA
810.4,386.7,3.6,5.5,12.6,.FALSE. /,NA
810.2,385.9,2.4,4.7,7.5,.FALSE. /,NA
812.3,389.1,2.8,4.5,10.1,.FALSE. /,NA
809,388.1,2.1,3.6,7.9,.FALSE. /,NA
809.5,384.5,4.8,3.3,18.7,.FALSE. /,NA
111.4,110.7,1.2,2.5,5,.FALSE. /,NA
112.1,111.4,1.9,2.8,8.2,.FALSE. /,NA
112.4,107.8,2.9,7,15.8,.FALSE. /,NA
111,111,4.8,5.2,16.3,.FALSE. /,NA
186.7,364.2,2.1,1.5,8.4,.FALSE. /,NA
187.4,366,1,2.3,4.5,.FALSE. /,NA
191.4,363.8,3.4,5.1,11.8,.FALSE. /,NA
532.9,145.4,2.6,0.3,5.3,.FALSE. /,NA
188.5,88.9,2.3,3.9,8.5,.FALSE. /,NA
188.2,83.5,2.1,3.7,8,.FALSE. /,NA
182.1,82.6,4,10.2,18.2,.FALSE. /,NA
185.4,86.9,5.1,9.8,21.4,.FALSE. /,NA
193.4,88,4.7,6.8,15.9,.FALSE. /,NA
187.2,86.3,1.9,1.4,10.2,.FALSE. /,NA
512,145.4,2.2,3.7,8.1,.FALSE. /,NA
514.6,146.8,3.2,5,11.4,.FALSE. /,NA
515.4,147.5,2.5,2.3,8.9,.FALSE. /,NA
516.9,149.8,1.4,1.6,5.7,.FALSE. /,NA
514.7,143.2,5.9,6.5,19.6,.FALSE. /,NA
512.5,149.8,2.3,3.9,8.5,.FALSE. /,NA
119.2,60,1.9,3.4,7.4,.FALSE. /,NA
116.4,54.8,2.4,4,8.9,.FALSE. /,NA
124.2,47.7,2.1,3,7.7,.FALSE. /,NA
374.5,326.9,2.9,8.2,13.9,.FALSE. /,NA
367.8,321.2,1.9,3.4,7.3,.FALSE. /,NA
364.5,320.8,1.5,1.9,5.2,.FALSE. /,NA
454,35.7,4.9,7.1,16.8,.FALSE. /,NA
458.7,37.4,2.3,3.9,8.5,.FALSE. /,NA
219.4,224.6,7,8.9,21.1,.FALSE. /,NA
218.1,220.8,3.8,5.7,13.2,.FALSE. /,NA
215.9,222.1,4.7,6.8,15.9,.FALSE. /,NA
215.6,224.2,4.5,2.3,19.2,.FALSE. /,NA
213.9,223.1,2.6,4.2,9.3,.FALSE. /,NA
220.4,221.7,2.7,4.3,9.8,.FALSE. /,NA
130.8,87,5.2,7.3,17.4,.FALSE. /,NA
129.8,92.8,9.4,4.1,17.5,.FALSE. /,NA
132,88.6,1,2.3,4.5,.FALSE. /,NA
131.6,82.2,5.2,5.4,17.8,.FALSE. /,NA
134.2,91.8,1.8,3.3,7,.FALSE. /,NA
341.5,208.6,2.7,6.1,6.4,.FALSE. /,NA
339.8,208.2,1.5,2.9,6,.FALSE. /,NA
339.2,209.2,4.7,9.4,19.5,.FALSE. /,NA
342,209.1,1,2.2,4.3,.FALSE. /,NA
150.7,143.5,3,3,10.5,.FALSE. /,NA
143,139.9,5.1,5.5,17.1,.FALSE. /,NA
148.1,139.6,2.3,2.2,8.4,.FALSE. /,NA
146.9,142,3.8,5.6,13.1,.FALSE. /,NA
584.8,323.2,2.7,4.3,9.8,.FALSE. /,NA
582.9,321.6,3.1,4.8,11,.FALSE. /,NA
586.1,319.5,1.9,3.4,7.3,.FALSE. /,NA
589.2,319.5,5.8,10.2,13.2,.FALSE. /,NA
585.7,323.8,2,3.5,7.7,.FALSE. /,NA
214.6,319,4,6,13.9,.FALSE. /,NA
211.1,316.6,5.1,10.7,17.6,.FALSE. /,NA
24,284.5,6.3,8.8,21.2,.FALSE. /,NA
21.7,281.2,2.6,4.2,9.3,.FALSE. /,NA
23.3,284.9,3.9,5.8,13.5,.FALSE. /,NA
256.5,355,1.5,2.9,6,.FALSE. /,NA
255.7,350.9,1.9,0.9,3.4,.FALSE. /,NA
253.6,354.9,1.6,3,6.3,.FALSE. /,NA
253.5,355.4,2.5,0.8,7.6,.FALSE. /,NA
97.6,90.7,6.4,3.9,16.1,.FALSE. /,NA
94.7,87.1,3,4.5,14.1,.FALSE. /,NA
55.6,87.5,2.6,0.3,5.3,.FALSE. /,NA
54.5,85.3,3.8,5.6,13.1,.FALSE. /,NA
55.2,87.4,4.1,6,14,.FALSE. /,NA
96.2,287,1.4,8.4,11.2,.FALSE. /,NA
98.8,291.2,7.5,7.8,22,.FALSE. /,NA
98.5,290.3,3.6,5.5,12.6,.FALSE. /,NA
98.8,291.5,4.2,6.1,14.3,.FALSE. /,NA
101.9,275.2,1.9,3.3,7.1,.FALSE. /,NA
100.8,275.2,1.5,2.8,5.8,.FALSE. /,NA
300.4,256.8,3.8,5.6,13.1,.FALSE. /,NA
153.6,285.7,1.8,3.2,6.9,.FALSE. /,NA
156.9,285.6,3.4,10.2,17.4,.FALSE. /,NA
822.2,300.9,5.7,8,19.3,.FALSE. /,NA
823.8,306.2,1.2,1.2,3,.FALSE. /,NA
824,301.4,1.5,2.9,6,.FALSE. /,NA
823.3,299.3,3.7,5.5,12.8,.FALSE. /,NA
212.2,116,2.9,3.5,9.7,.FALSE. /,NA
216.3,119.6,3,4.7,10.6,.FALSE. /,NA
57.9,287.5,4.7,6.8,15.9,.FALSE. /,NA
58.4,285.8,1.8,3.3,7,.FALSE. /,NA
59.7,284.9,7.8,7.2,17.1,.FALSE. /,NA
62.7,295.5,2.7,4.3,9.8,.FALSE. /,NA
60.1,285.6,6.9,7,15.5,.FALSE. /,NA
298.3,183.6,3.2,5,11.4,.FALSE. /,NA
303.8,176.2,1.8,3.2,6.9,.FALSE. /,NA
302.9,180.1,13.3,4.4,19.6,.FALSE. /,NA
303.1,179.1,1.9,1.7,7.2,.FALSE. /,NA
230.1,72.2,3.5,11.5,19.5,.FALSE. /,NA
152.8,348.8,4,6,13.9,.FALSE. /,NA
152.7,349.6,2.7,4.3,9.7,.FALSE. /,NA
148.4,346.6,2.7,0.4,6.7,.FALSE. /,NA
636.9,32.4,1.4,2.8,5.8,.FALSE. /,NA
636.5,32.1,4.2,8.8,15.2,.FALSE. /,NA
635.6,30.4,1.3,2.6,5.2,.FALSE. /,NA
635.6,32.1,1.8,1.8,4.3,.FALSE. /,NA
888.7,354.1,1.5,2.9,6,.FALSE. /,NA
892.5,354.1,2.5,4.1,9.1,.FALSE. /,NA
888.5,345.7,2.1,4.8,10.9,.FALSE. /,NA
891.9,352.8,1.3,2.6,5.4,.FALSE. /,NA
886.1,355.3,1,2.3,4.5,.FALSE. /,NA
475.1,126.6,2.9,4.6,10.4,.FALSE. /,NA
476,131,1.8,3.2,6.9,.FALSE. /,NA
476.3,132.4,1.9,3.4,7.3,.FALSE. /,NA
472.3,128.6,3.5,3.6,12.2,.FALSE. /,NA
466.6,129.9,6.7,6.5,15.8,.FALSE. /,NA
373.7,56.9,2.1,3.6,7.9,.FALSE. /,NA
375,57.7,4.4,9.1,13.8,.FALSE. /,NA
416.2,395.9,3.4,5.1,11.8,.FALSE. /,NA
236.9,53.9,3.8,5.6,13.1,.FALSE. /,NA
233.6,53.5,1,2.2,4.2,.FALSE. /,NA
581.4,116.1,4.4,6.4,15.1,.FALSE. /,NA
581.8,123.4,6.3,9.8,18.5,.FALSE. /,NA
582.2,123.9,3.8,3.9,13,.FALSE. /,NA
509.7,261.1,3.3,3.4,11.5,.FALSE. /,NA
510.5,261.1,1.8,3.2,6.9,.FALSE. /,NA
511.6,260,3.4,5.5,13.3,.FALSE. /,NA
504.8,260.5,2.6,4.2,9.3,.FALSE. /,NA
512,265.1,1,0.4,3.9,.FALSE. /,NA
360,78.6,2,3.5,7.6,.FALSE. /,NA
355.7,77.2,3.9,2.3,13.4,.FALSE. /,NA
31.5,121.6,5.2,7.4,17.6,.FALSE. /,NA
44.2,114.4,3.6,5.5,12.6,.FALSE. /,NA
36.1,112.2,6.2,6.8,18.8,.FALSE. /,NA
41.6,114.7,4,4.3,13.8,.FALSE. /,NA
7.5,331.5,6.5,9,21.7,.FALSE. /,NA
9,332.2,1.5,2.9,6,.FALSE. /,NA
7.9,331.8,1.9,1.7,7.2,.FALSE. /,NA
6.1,335.8,2,3.5,7.7,.FALSE. /,NA
597.5,222.1,5.2,7.4,17.6,.FALSE. /,NA
75.7,251.9,2.8,4.4,10,.FALSE. /,NA
71.7,243.3,3.2,3.3,11.3,.FALSE. /,NA
482.1,52.4,0.3,1,1.6,.FALSE. /,NA
483.7,52.2,7.5,7.8,22,.FALSE. /,NA
488.7,53.2,3.5,1,11.5,.FALSE. /,NA
480.9,51.1,4.6,6.6,15.6,.FALSE. /,NA
475.5,50,3.5,2.2,7.5,.FALSE. /,NA
204.2,186.1,4.2,4.4,14.2,.FALSE. /,NA
202.5,178.9,0.8,1.8,3.5,.FALSE. /,NA
201.4,179.7,3.6,5.5,12.6,.FALSE. /,NA
203.9,183.9,3.8,3.9,13,.FALSE. /,NA
634.7,326.2,3,4.8,10.8,.FALSE. /,NA
643.5,328.2,4.7,6.8,15.9,.FALSE. /,NA
643.2,327.8,4.4,8,15.3,.FALSE. /,NA
643.7,329.3,4.2,9.3,18.4,.FALSE. /,NA
847.5,124.4,1.7,3.1,6.7,.FALSE. /,NA
854.2,126.3,1,2.2,4.2,.FALSE. /,NA
886.1,33.9,0.1,0.5,1.6,.FALSE. /,NA
885.6,31.7,2.8,4.4,10,.FALSE. /,NA
886,32.7,2.8,4.5,10.2,.FALSE. /,NA
882.8,31,2.1,3.1,11.7,.FALSE. /,NA
384.7,165,2,1.8,4.6,.FALSE. /,NA
385.5,160.9,3.8,5.6,13.1,.FALSE. /,NA
384.6,165,7.3,8.7,16.2,.FALSE. /,NA
256.5,168.2,7.2,5.5,15.5,.FALSE. /,NA
258.1,167.1,5.7,6.9,21.3,.FALSE. /,NA
768,379.5,5.2,10,14.8,.FALSE. /,NA
765.9,381.3,1.7,3.1,6.6,.FALSE. /,NA
769,382.4,2.3,3.8,8.3,.FALSE. /,NA
767.1,380.4,4.7,9.4,19.5,.FALSE. /,NA
768.2,381,2.2,2,8,.FALSE. /,NA
466.5,328.4,3.9,5.8,13.5,.FALSE. /,NA
465.9,326.1,1.3,2.6,5.2,.FALSE. /,NA
466,325.6,1.8,3.2,6.9,.FALSE. /,NA
12.8,76.7,4,6,14,.FALSE. /,NA
556.5,93.1,3.9,3.6,8.7,.FALSE. /,NA
558.1,91.7,2.9,4.6,10.4,.FALSE. /,NA
557.4,99.9,2.1,3.4,7.5,.FALSE. /,NA
556.4,92.9,4.7,6.8,15.9,.FALSE. /,NA
160,325.5,3.7,5.5,12.8,.FALSE. /,NA
162.3,328.6,3.6,5.5,12.6,.FALSE. /,NA
162.2,322.2,1.5,2.8,5.9,.FALSE. /,NA
166.2,325.2,1.5,2.9,6,.FALSE. /,NA
165.2,329.6,4.1,6.1,14.2,.FALSE. /,NA
172.4,112.5,2.7,4.4,9.8,.FALSE. /,NA
172.2,108.9,1.8,4,6.9,.FALSE. /,NA
170.3,113.4,2.9,1,6.1,.FALSE. /,NA
358.1,91.9,3,4.7,10.6,.FALSE. /,NA
360.5,93.8,3,4.7,10.7,.FALSE. /,NA
353.8,96.8,1,1,2.4,.FALSE. /,NA
363.2,101.7,2.8,4.5,10.2,.FALSE. /,NA
350.9,100.1,2.3,3.9,8.5,.FALSE. /,NA
359.6,98.1,1.6,3.1,6.4,.FALSE. /,NA
111.4,250.6,4.2,6.1,14.3,.FALSE. /,NA
115.1,253.1,1.5,2.9,6,.FALSE. /,NA
111.3,252,4.7,6.8,15.9,.FALSE. /,NA
109.5,251.4,2.1,5.8,18.4,.FALSE. /,NA
112.9,247.9,4.7,6.8,15.9,.FALSE. /,NA
538.5,265.8,4.3,0,22,.FALSE. /,NA
534.7,265,1.6,2.5,6,.FALSE. /,NA
533,265.4,4.7,6.8,15.9,.FALSE. /,NA
535.5,263.4,3.2,3.3,11.3,.FALSE. /,NA
534.5,265,3.7,3.4,17.9,.FALSE. /,NA
564.4,172,0.7,5.3,6.3,.FALSE. /,NA
564,172.1,2.4,6.7,13.6,.FALSE. /,NA
563,172.7,3.7,5.5,12.8,.FALSE. /,NA
770.6,369.8,4.3,4,9.4,.FALSE. /,NA
763.7,363.5,4.9,7.1,16.8,.FALSE. /,NA
762.8,365.4,1.4,2.8,5.8,.FALSE. /,NA
861.4,105.1,3.1,4.8,11,.FALSE. /,NA
858.8,106.8,7.2,10.7,21.8,.FALSE. /,NA
859.4,107.4,2.6,4.2,9.3,.FALSE. /,NA
858.1,103.6,2.1,1.5,8.4,.FALSE. /,NA
861.1,104.1,4,5.9,13.8,.FALSE. /,NA
861.9,102.6,2.1,11.4,16.1,.FALSE. /,NA
861.2,104.9,1.8,2,7.9,.FALSE. /,NA
585.3,128.7,4.3,7.2,17.4,.FALSE. /,NA
830.1,376.9,1.5,2.9,6,.FALSE. /,NA
826.6,380.7,1.9,3.4,7.3,.FALSE. /,NA
828.5,387.8,5.2,8.8,18.9,.FALSE. /,NA
828.9,380.6,1.2,1.6,5.8,.FALSE. /,NA
829.1,386.3,2.2,3.7,8.2,.FALSE. /,NA
335.6,155,4.3,6.3,14.7,.FALSE. /,NA
338.6,155,1,4.3,10.7,.FALSE. /,NA
335.9,152.4,1.3,2.9,7.4,.FALSE. /,NA
339.1,153.7,8.3,10.8,18.1,.FALSE. /,NA
331.1,157.2,1.7,1.4,6.4,.FALSE. /,NA
599.7,7.3,9.7,3.5,18,.FALSE. /,NA
623.2,96.5,1.8,3.2,6.9,.FALSE. /,NA
624.8,92.8,5.5,6.6,13.6,.FALSE. /,NA
622.9,90.7,1.8,3.7,6.7,.FALSE. /,NA
623.1,92.4,4.7,2.8,19.6,.FALSE. /,NA
623,91.5,4.2,6.1,14.4,.FALSE. /,NA
624.1,93.3,3.2,4.9,11.2,.FALSE. /,NA
618.7,82.9,1.2,0.7,2.3,.FALSE. /,NA
624.9,95.4,3.4,5.1,11.8,.FALSE. /,NA
623.7,93.1,2.3,3.9,8.5,.FALSE. /,NA
434.9,231.8,1.1,2.4,4.8,.FALSE. /,NA
430.4,233.3,3.1,4.9,11.2,.FALSE. /,NA
506.8,226.2,3.9,8.5,20.2,.FALSE. /,NA
513.9,221.7,1,0.3,3.7,.FALSE. /,NA
507.7,225.6,1,0.3,1.8,.FALSE. /,NA
374.2,234.6,5.7,6.3,15.1,.FALSE. /,NA
377.1,230.5,2,3.5,7.7,.FALSE. /,NA
377.2,229.8,3.6,5.4,12.6,.FALSE. /,NA
375.7,228.1,1.8,3.3,7,.FALSE. /,NA
378.4,227.1,1,0.5,4.1,.FALSE. /,NA
895.8,107.2,2.4,4,8.9,.FALSE. /,NA
896.6,105.7,1.8,3.3,7,.FALSE. /,NA
893.2,111.5,3.4,5.1,11.8,.FALSE. /,NA
871.1,135.4,2.6,4.2,9.3,.FALSE. /,NA
867.8,132.7,1.1,4.5,10.3,.FALSE. /,NA
870,133.7,5.2,7.4,17.6,.FALSE. /,NA
871.3,138.6,1,2.3,4.5,.FALSE. /,NA
861.7,135.7,4.8,5.2,16.1,.FALSE. /,NA
869.8,133.1,1.5,2.9,6,.FALSE. /,NA
408.8,219.3,1.9,3.4,7.3,.FALSE. /,NA
409.7,219.3,1.8,3.2,6.9,.FALSE. /,NA
407.2,219.7,3.3,10.2,16.1,.FALSE. /,NA
409.4,218.2,3.8,5.7,13.3,.FALSE. /,NA
409.8,218.2,2.2,1.9,9.4,.FALSE. /,NA
710.9,21.4,3.4,5.1,11.8,.FALSE. /,NA
713.8,23.7,3.2,5,11.4,.FALSE. /,NA
179.7,358.3,2.5,2.1,9.9,.FALSE. /,NA
183.6,363.3,2.3,3.9,8.5,.FALSE. /,NA
144,255.5,1.8,3.2,6.8,.FALSE. /,NA
144.4,256.9,5.2,7.4,17.6,.FALSE. /,NA
142.6,254.7,3.5,5.4,12.4,.FALSE. /,NA
144.2,256.3,1.3,2.6,5.2,.FALSE. /,NA
749.5,32.8,4.9,7.1,16.8,.FALSE. /,NA
748.6,37.5,3,4.7,10.6,.FALSE. /,NA
753.8,27.4,3.5,8.5,21,.FALSE. /,NA
511.1,151.8,2,3.5,7.7,.FALSE. /,NA
504.7,155,3.6,5.5,12.6,.FALSE. /,NA
508.4,154.9,3.7,1.4,7.3,.FALSE. /,NA
510.2,154.9,3.8,5.6,13.1,.FALSE. /,NA
506.8,161.2,2.6,4.2,9.5,.FALSE. /,NA
51.6,280.4,2.8,3.1,6.5,.FALSE. /,NA
48.9,286.8,2.6,4.2,9.4,.FALSE. /,NA
47.7,288.6,1,0.4,3.9,.FALSE. /,NA
544.8,397.8,8.3,8.1,19.7,.FALSE. /,NA
571.7,336.6,1.3,0.4,1.9,.FALSE. /,NA
568.7,325.7,3,2.4,16,.FALSE. /,NA
574.7,328,1.8,3.2,6.9,.FALSE. /,NA
573.9,328.9,1,0.3,3.6,.FALSE. /,NA
569.9,328.6,2.1,3.6,7.8,.FALSE. /,NA
255.4,161.2,1.6,3.1,6.4,.FALSE. /,NA
254.6,160.1,3.1,4.8,11,.FALSE. /,NA
248.7,216.3,1.4,2.8,5.7,.FALSE. /,NA
251.5,202,1.5,2.9,6,.FALSE. /,NA
87.4,346.7,1.9,3.7,12,.FALSE. /,NA
83.9,348.6,2.1,3.4,7.5,.FALSE. /,NA
82.5,348.7,3.4,5.1,11.8,.FALSE. /,NA
435.7,278.2,3.7,3.9,12.9,.FALSE. /,NA
439.1,274.9,1.8,3.7,6.7,.FALSE. /,NA
435.7,275.8,2.4,4,8.8,.FALSE. /,NA
432,278.4,2.2,2.3,3.4,.FALSE. /,NA
437.1,279.3,1.5,2.9,6,.FALSE. /,NA
469,65.5,4.7,6.3,15.7,.FALSE. /,NA
497.5,343.5,7.1,8.7,20.3,.FALSE. /,NA
498.5,341.3,3.4,5.1,11.8,.FALSE. /,NA
496.1,340.8,4.4,6.4,15.1,.FALSE. /,NA
525.1,262.5,2.3,3.9,14.7,.FALSE. /,NA
526.6,260,4,6,13.9,.FALSE. /,NA
522,263.1,1.4,3.3,6.4,.FALSE. /,NA
523.1,258.4,5.2,7.7,17.6,.FALSE. /,NA
521.7,257,6.3,7.1,19,.FALSE. /,NA
522.1,261.3,2.7,2.7,9.8,.FALSE. /,NA
522.3,261.2,3.2,5,11.4,.FALSE. /,NA
466,272.2,6.9,9.4,16.1,.FALSE. /,NA
472.9,274.3,2.9,4.6,10.5,.FALSE. /,NA
462.2,271.5,1.3,2.6,7.2,.FALSE. /,NA
459.6,268.9,4.3,4.6,14.6,.FALSE. /,NA
419.9,244.5,3.8,3.9,13,.FALSE. /,NA
425.2,234.7,2.1,3.6,7.8,.FALSE. /,NA
419.3,245.3,2.7,4.3,9.8,.FALSE. /,NA
419.2,247.3,5.8,8.2,22.3,.FALSE. /,NA
865.3,253.5,2,3.5,7.7,.FALSE. /,NA
869.4,245.5,3.9,5.8,13.5,.FALSE. /,NA
322.2,285.4,3.3,2.3,17.9,.FALSE. /,NA
318,291.1,3.1,4.8,11,.FALSE. /,NA
320,291.5,2.1,8.4,13.1,.FALSE. /,NA
317.9,289.3,1.4,0.8,1.9,.FALSE. /,NA
319.9,288.7,3.5,5.4,12.4,.FALSE. /,NA
324.4,284.8,3.9,5.8,13.5,.FALSE. /,NA
318.3,289.2,2.8,4.5,10.2,.FALSE. /,NA
321,289.7,1.1,2.4,4.9,.FALSE. /,NA
884.1,227.8,1.9,3.4,7.3,.FALSE. /,NA
881.3,228.7,2.3,3.8,8.3,.FALSE. /,NA
882.6,230.1,1.1,2.5,5.3,.FALSE. /,NA
887.5,232.9,2.5,4.1,9.1,.FALSE. /,NA
884.7,233.2,1,0.3,3.7,.FALSE. /,NA
298.7,8.1,3.8,5.6,13.1,.FALSE. /,NA
290.9,8.8,4.7,6.8,15.9,.FALSE. /,NA
296.8,2.9,4.8,7,16.4,.FALSE. /,NA
503.4,113.5,1.8,3.2,6.9,.FALSE. /,NA
440.8,128.6,4.7,11.1,19.1,.FALSE. /,NA
171.8,230.8,3.6,5.5,12.6,.FALSE. /,NA
278.3,319.5,2.6,4.2,9.3,.FALSE. /,NA
274.1,315.2,1.8,1.3,5.6,.FALSE. /,NA
277.2,318.6,3.7,5.6,12.8,.FALSE. /,NA
276.4,320.6,1.5,2.9,6.1,.FALSE. /,NA
276.8,320.3,2.9,4.6,10.3,.FALSE. /,NA
156.9,37.2,1,2.3,4.5,.FALSE. /,NA
156.4,38.5,2.1,1.3,7.4,.FALSE. /,NA
161.6,41.6,1.3,5.7,12.3,.FALSE. /,NA
158.1,39.7,2.3,3.9,8.5,.FALSE. /,NA
158.8,36.4,2,3.5,7.7,.FALSE. /,NA
838.9,123.4,3.2,12,18.8,.FALSE. /,NA
835.7,122.6,6.6,3.3,14.1,.FALSE. /,NA
836.3,124.9,1.4,2.7,5.6,.FALSE. /,NA
184.9,386.1,4.4,10.5,19.4,.FALSE. /,NA
181.7,385.5,2.2,3.7,8.1,.FALSE. /,NA
727.1,30.2,1,2.3,4.4,.FALSE. /,NA
720.4,26.3,2.3,3.9,8.5,.FALSE. /,NA
727.9,30.3,2.6,2.5,9.3,.FALSE. /,NA
855,92.9,3.2,5,11.3,.FALSE. /,NA
856.5,92.4,1.3,2.6,5.2,.FALSE. /,NA
854.4,93.2,13.3,4.4,19.6,.FALSE. /,NA
854.6,92.3,0.9,1.2,2.2,.FALSE. /,NA
818.1,167.6,1.1,0.6,4.5,.FALSE. /,NA
818.1,167.6,4.7,6.8,15.9,.FALSE. /,NA
822.8,166.9,1.2,1.1,5.6,.FALSE. /,NA
818.2,168.1,3.9,9.6,14.9,.FALSE. /,NA
812.4,164,2,0,1.7,.FALSE. /,NA
812.1,166.9,2.9,3.8,7.9,.FALSE. /,NA
702.7,317.6,4.4,6.3,14.4,.FALSE. /,NA
699.2,315.6,1.9,1.7,7.2,.FALSE. /,NA
698.8,318.5,3.5,9.6,18.8,.FALSE. /,NA
324.8,217.3,1.3,5.7,12.3,.FALSE. /,NA
327.3,212.1,6.5,9,21.6,.FALSE. /,NA
324,213.3,1.3,8.4,14.7,.FALSE. /,NA
322,207.8,3.9,5.8,13.5,.FALSE. /,NA
326.6,204.6,4.2,6.1,14.4,.FALSE. /,NA
189.2,327.4,4.5,6.6,15.5,.FALSE. /,NA
191.6,323.5,2.3,3.9,8.5,.FALSE. /,NA
187.2,329.6,3.1,4.8,11,.FALSE. /,NA
188.8,326.7,1.9,3.4,7.3,.FALSE. /,NA
188.3,327.4,4.1,6.1,14.1,.FALSE. /,NA
186.9,328,1.3,2.6,5.2,.FALSE. /,NA
394.7,47.8,1.5,2.7,5.5,.FALSE. /,NA
385.6,44.1,7.5,7.6,14.7,.FALSE. /,NA
395.1,43.7,2.4,5,10.6,.FALSE. /,NA
392,44.1,4.3,6.2,14.6,.FALSE. /,NA
395.9,43.9,1.8,3.2,6.9,.FALSE. /,NA
129.4,397.1,3.2,4.9,11.2,.FALSE. /,NA
129.1,394.7,2.2,3.7,8.2,.FALSE. /,NA
537,227.6,2.1,3.6,7.9,.FALSE. /,NA
541.2,225,4.2,8.4,17.3,.FALSE. /,NA
540,222.3,2.4,4,8.9,.FALSE. /,NA
538.7,226.9,1.1,1.6,2.1,.FALSE. /,NA
524.4,325.4,4.3,8.7,20.6,.FALSE. /,NA
517.8,334.4,1.5,2.9,6,.FALSE. /,NA
478.7,208.8,5.5,7.7,18.4,.FALSE. /,NA
477.7,209.5,4.5,9.8,15.7,.FALSE. /,NA
481.4,210.7,4,6,13.9,.FALSE. /,NA
115.2,379.5,2.8,2.4,10.8,.FALSE. /,NA
470.3,283.3,2.5,10.6,16.4,.FALSE. /,NA
473.3,288.1,1.8,3.3,7,.FALSE. /,NA
470.8,285.5,4.3,6.3,14.8,.FALSE. /,NA
469.8,280.5,4.3,6.3,14.8,.FALSE. /,NA
468.8,284.7,2.6,4.2,9.3,.FALSE. /,NA
777.4,325.3,1.5,2.9,6,.FALSE. /,NA
778.8,325.8,5.5,7.7,18.4,.FALSE. /,NA
779.6,326.3,4.7,6.8,15.9,.FALSE. /,NA
778.2,321.1,1.4,1,5.6,.FALSE. /,NA
